title,company,contract_type,location,salary,remote_type,starting_date,require_experience,education,description,profil_experience,publication_date,url_direct_offer,source
Data Engineer,"{'name': 'WIREMIND', 'sector': 'Logiciels, Mobilité, SaaS / Cloud Services', 'employees': '91 collaborateurs', 'creation_year': '2014', 'turnover': None, 'mean_age': '29 ans'}","Stage
(6 mois)",Paris,Non spécifié,Télétravail occasionnel,,,,"Descriptif du poste
At Wiremind, the Data Science team is responsible for the development, monitoring and evolution of all ML-powered forecasting and optimization algorithms in use in our Revenue Management systems. Our algorithms are divided in 2 parts:
A modelling of the unconstrained demand using ML models (e.g. deep learning, boosted trees) trained on historical data in the form of time-series
Constrained optimizations problems solved using linear programming techniques
The team is now entering a scaling phase where we will face the challenge to stay agile in terms of innovation while supporting and closely monitoring deployed algorithms.
This rapid growth comes with a multiplication of data sources and deployed predictive models. In order to maintain high prediction accuracies and ascertain data quality, we are looking for a Data Engineer Intern with a passion for software engineering and rigorous mind.
You will be joining a team shaped to have all profiles necessary to constitute an autonomous departement (devops, software and data engineering, data science, AIML, operational research).
There, you will support the ML engineers by improving our MLOps platform, work closely with software engineers to implement the data science algorithms in the client applications and exchange with the platform team to keep the infrastructure debt at a minimum.
As a Data Engineer Intern, you will be responsible for :
Help the team deploy our algorithms in production in a safe, scalable and maintainable way
Support the ML team in their use of the MLOPs framework
Technical stack:
Backend: Python 3.7+ with SQLAlchemy, Remoulade, Flask/FastAPI
Argo over an auto-scaled Kubernetes cluster for orchestration
Data-store: Postgresql, Elasticsearch, Redis
Gitlab for continuous delivery
Common ML libraries: TensorFlow, LightGBM, XGBooost, Pandas, Dask, Dash
THE BENEFITS OF THE JOB 🚀
International environment 🌍
Hyper-growth start-up: strong growth in our turnover and workforce 📈
Joining a committed team that offers you opportunities for development 🧑‍💻
Variety of tasks and a high degree of autonomy
Position based in the heart of Paris (Bd Poissonnière) ✨
Attractive remuneration indexed to performance 💪
Luncheon vouchers 🌮
A hybrid policy: 2 days’ remote a week and the possibility of occasionally working from abroad 💻
Start date: as soon as possible
Type of contract: internship
Voir moins","Profil recherché
Above average in terms of rigor and autonomy, you are proactive and curious.
Good general culture in computer science and you are looking for a quick progression perspective in an environment with best development practices.
Interested in solving business problems through technological solutions.",2024-02-02,https://www.welcometothejungle.com/fr/companies/wiremind/jobs/data-engineer_paris_WIREM_xmwzP3m?q=f31da2dc2b8db5d9a36077fc3ab5ff2f&o=f494e4da-7bd1-464e-9cad-4bc27710d4bd,wttj
Stage Climate & Nature Data Engineer H/F,"{'name': 'ECOACT', 'sector': 'Environnement / Développement durable, Stratégie, Transformation', 'employees': '350 collaborateurs', 'creation_year': '2006', 'turnover': None, 'mean_age': '30 ans'}","Stage
(6 mois)",Paris,Non spécifié,Télétravail occasionnel,02 janvier 2024,,Bac +4,"Descriptif du poste
Rejoignez notre équipe d’analyse des données climatiques Climate Data Analytics (CDA) d’EcoAct et aidez-nous à accroître notre impact sur le changement climatique en développant des produits numériques qui aident nos clients à définir des stratégies à faible émission de carbone.
La vision d’EcoAct : un monde net zéro et durable 🌍
Notre mission : contribuer à l’échelle mondiale à la transformation net zero en proposant des solutions percutantes et innovantes.
Notre périmètre d’activité : tous les services liés au climat dont les entreprises et les territoires ont besoin pour réussir leur transformation (évaluation des risques climatiques, empreinte carbone & biodiversité, stratégie de réduction carbone, etc.).
Rôle de CDA : concevoir des méthodes et des outils innovants pour répondre aux besoins des clients liés au changement climatique.
MISSIONS
Capacités techniques et d’ingénierie des données pour prendre en charge l’analyse des données climatiques, y compris le développement de l’entrepôt de données EcoAct avec une couche d’IA.
Aider les équipes internes (NTBS, Advisory) à centraliser leurs données de projets et à exploiter les données existantes.
En collaboration avec les propriétaires de données et les contributeurs des lignes de services, identifier les opportunités dans l’écosystème de données climatiques et naturelles existant, identifier les lacunes et recommander des améliorations.
Garantir la qualité et la fiabilité des données.
Mettre en œuvre des solutions de données et d’analyse grâce à des systèmes de gestion, des techniques de science des données et des techniques de visualisation de données appropriées.
Établir des normes et des meilleures pratiques pour la gestion des données et transférer les connaissances aux collègues concernés.
Développer et maintenir une documentation complète sur les données qui fournit aux producteurs et aux consommateurs de données les outils nécessaires pour comprendre, découvrir et collaborer sur les données.
Centraliser la gestion des contrats de données et coordonner les échanges internes sur les usages de ces données.
Monitoring de l’usage des données.
Participer aux activités de veille technologique (nouvelles solutions apportant de la valeur) et des pratiques de marché autour de la donnée (data scraping, data crunching, data mining, feature engineering, etc.).
Voir moins","Profil recherché
Académique :
• Diplôme universitaire de niveau supérieur (bac+5) en informatique, ingénierie, statistiques, mathématiques ou domaines quantitatifs connexes.
• Diplôme d’ingénieur en ingénierie des données ou en science des données.
Professionnel :
• Expérience dans le domaine de l’informatique et des bases de données, dans la mise en œuvre de solutions techniques et de systèmes destinés à l’analyse de données, idéalement des données climatiques.
• Expérience de travail avec de grands ensembles de données structurées et non structurées.
• Expérience en extraction/structuration de données et en nettoyage de données.
• Capacité à écouter et à communiquer efficacement avec des publics techniques et non techniques.
• Anglais courant.
Outils :
Voir plus",2024-02-02,https://www.welcometothejungle.com/fr/companies/eco-act/jobs/climate-nature-data-engineer-internship_paris?q=f31da2dc2b8db5d9a36077fc3ab5ff2f&o=afc15779-5f1a-4df5-9878-a90db9e07f7f,wttj
Data Engineer - Intern,"{'name': 'AXA', 'sector': 'Banque, Assurance, FinTech / InsurTech', 'employees': '34244 collaborateurs', 'creation_year': '1985', 'turnover': None, 'mean_age': '41 ans'}",Stage,Neuilly-sur-Seine,Non spécifié,Télétravail fréquent,,,,"Descriptif du poste
AXA IM est un gestionnaire d'actifs international faisant partie du groupe AXA, leader mondial de l’assurance. Notre équipe comprend de nombreuses compétences et expériences pour mieux répondre aux besoins de nos clients
Votre rôle de stagiaire Data Engineer sera rattaché au  et vous ferez partie du département AXAIM TECHNOLOGY - Data, Digital & Finance
DECOUVREZ votre opportunité 
Vos rôles et responsabilités : 
• Concevoir, construire et optimiser des pipelines de données évolutifs pour collecter, intégrer et transformer des données provenant de diverses sources dans un format unifié adapté à l'analyse et au reporting.• Travailler avec des données financières pour créer des rapports et des informations qui aident à soutenir les décisions commerciales clés• Créer et maintenir des tableaux de bord financiers, des métriques et des KPI pour les équipes Finance d'AXA IM• Effectuer une analyse de données ad hoc pour soutenir les décisions commerciales• Maintenir la documentation des sources de données, des méthodologies et des spécifications des rapports• Aider à identifier les opportunités d'amélioration des outils et des méthodologies de reporting financier.
Nous nous engageons à vous offrir un environnement où vous pourrez :
Développez votre potentiel : Intégrer une entreprise engagée sur le développement de ses collaborateurs via une mobilité interne dynamique et une large offre de parcours de formation personnalisés.
Personnalisez votre manière de travailler : Travailler pour une entreprise qui s'engage à garantir flexibilité et équilibre à ses employés, en vous offrant une large gamme d'avantages (intéressement, télétravail, avantages sociaux compétitifs, etc.).
Epanouissez-vous par la diversité de notre communauté : Jouer un rôle au sein d'une entreprise inclusive qui reconnaît et valorise activement les différences individuelles dans un environnement de travail diversifié et inclusif.
Faites avancer le monde : Rejoindre un employeur responsable qui agit en faveur des causes sociétales et environnementales en tant qu'investisseur, assureur et entreprise, notamment au travers de l'association AXA Atout Cœur. Dans le cadre de notre engagement en faveur de la durabilité et de la responsabilité environnemental, nous célèbrerons votre arrivée en plantant un arbre.
Voir moins","Profil recherché
PARTAGEZ votre expertise unique  Nous accueillons différentes combinaisons de compétences et d'expériences.  Vos diplômes et expériences 
Master 1 ou 2 en école d'ingénieur
Une première expérience sur un poste similaire est un plus 
Stage à pourvoir en Janvier/Février 2024
Compétences relationnelles et comportementales :
Rigueur
Esprit curieux et forte capacité d’analyse / goût pour le détail
Aptitude à travailler en équipe
Autonomie et initiative
Ouverture d’esprit et dynamisme
Flexibilité et capacité à travailler en parallèle sur différentes tâches selon les priorités
Anglais indispensable (contexte international)",2024-02-02,https://www.welcometothejungle.com/fr/companies/axa/jobs/data-engineer-intern_puteaux?q=f31da2dc2b8db5d9a36077fc3ab5ff2f&o=51afdd35-0689-4708-9109-966bf1167a85,wttj
Data Engineer - Industries et Services - Metz,"{'name': 'SOPRA STERIA', 'sector': 'IT / Digital, Organisation / Management', 'employees': '50000 collaborateurs', 'creation_year': '1968', 'turnover': '5,1 Mds', 'mean_age': '37 ans'}",CDI,Metz,Non spécifié,Télétravail fréquent,,> 5 ans,,"Descriptif du poste
Votre futur environnement de travail :
Vous intervenez en régie directement chez notre client sur ses problématiques en lien avec la data.
Vos missions :
Vous participez aux sujets techniques data (engineering, Big Data) en lien avec la collecte et la mise à disposition des données.
Vous participez à l'industrialisation et à la mise en production des traitements sur les données
Vous effectuez la rédaction de spécification techniques et fonctionnelles, cette action nécessitant de travailler en anglais
Vous participez aux réunions projet
Environnement technologique/fonctionnel : Big Data : Cloudera, Hive, Spark,…, ETL : Talend, Bases données : SQL Server, Reporting : Power BI
Ce que nous vous proposons :
Un accord télétravail pour télétravailler jusqu’à 2 jours par semaine selon vos missions.
Un package avantages intéressants : une mutuelle, un CSE, des titres restaurants, un accord d’intéressement, des primes vacances et cooptation.
Un accompagnement individualisé avec un mentor. Des opportunités de carrières multiples : plus de 50 métiers, autant de passerelles à imaginer ensemble.
Plusieurs centaines de formations accessibles en toute autonomie depuis l’app mobile avec Sopra Steria Academy.
La possibilité de s'engager auprès de notre fondation ou de notre partenaire « Vendredi ». - L'opportunité de rejoindre le collectif Tech'Me UP (formations, conférences, veille, et bien plus encore).
Informations supplémentaires
Ce que nous vous proposons :
Un accord télétravail pour télétravailler jusqu’à 2 jours par semaine selon vos missions.
Un package avantages intéressants : une mutuelle, un CSE, des titres restaurants, un accord d’intéressement, des primes vacances et cooptation.
Un accompagnement individualisé avec un mentor. Des opportunités de carrières multiples : plus de 50 métiers, autant de passerelles à imaginer ensemble.
Plusieurs centaines de formations accessibles en toute autonomie depuis l’app mobile avec Sopra Steria Academy.
La possibilité de s'engager auprès de notre fondation ou de notre partenaire « Vendredi ». - L'opportunité de rejoindre le collectif Tech'Me UP (formations, conférences, veille, et bien plus encore).
Employeur inclusif et engagé, notre société œuvre chaque jour pour lutter contre toute forme de discrimination et favoriser un environnement de travail respectueux. C’est pourquoi, attachés à la mixité et à la diversité, nous encourageons toutes les candidatures et tous les profils.
https://www.soprasteria.fr/nous-connaitre/nos-engagements
 Voir moins","Profil recherché
Votre profil :
Vous avez développé de solides compétences en matière d'autonomie, d'adaptabilité et de communication.
Des compétences et/ou de solides connaissances en Talend sont fortement souhaitées.
Des compétences en Data Visualisation / data Viz peuvent être un plus sans être obligatoires
Vous avez un bon niveau d'anglais
Diplômé(e) d'une formation supérieur en informatique type Bac + 5 (école ingénieur, université ou équivalent), vous avez déjà acquis une expérience significative en data, de minimum 3 ans, principalement sur des sujets traitant de la data engineer et du big data.",2024-02-01,https://www.welcometothejungle.com/fr/companies/sopra-steria/jobs/data-engineer-industries-et-services-metz_metz?q=f31da2dc2b8db5d9a36077fc3ab5ff2f&o=24e9eaf0-2184-438d-bded-70f3767da616,wttj
Data Engineer – CDI,"{'name': 'WEBYN', 'sector': 'Intelligence artificielle / Machine Learning, SaaS / Cloud Services, AdTech / MarTech', 'employees': '7 collaborateurs', 'creation_year': '2023', 'turnover': None, 'mean_age': '30 ans'}",CDI,Paris,Non spécifié,Télétravail total,01 mars 2024,> 2 ans,Bac +5 / Master,"Descriptif du poste
On est à la recherche d’un(e) Data Engineer motivé(e) qui adore utiliser les données pour guider les choix business et résoudre des problèmes complexes. Si tu as de l’expérience dans le traitement de gros jeux de données, et une bonne compréhension des pipelines complexes, synchrones et asynchrones, c’est toi qu’on veut ! Tu participeras à la conception et au développement de nos pipelines de données, qui transforment les actions des utilisateurs en expériences d’achat personnalisées. Ton objectif ultime ? Construire une machine pour ingérer et enrichir des Teraoctets de données quotidiennement.
Au sein de Webyn, tes missions seront de :
La conception, le développement et la maintenance de nos pipelines de données
La mise à disposition des données pour l’ensemble des parties prenantes (développeurs, data scientists, CSM, …)
Collaborer avec les équipes produits et plateforme pour développer de nouvelles fonctionnalités
Présenter les résultats et faire des recommandations aux équipes et aux clients
👫 Ta future équipe :
Tu seras rattaché(e) à Marie, Head of Data, ta future N+1
2 Developers / 2 Data (Recrutements en cours) + Vincent (CEO, CPO & CTO)
Voir moins","Profil recherché
Ce sera un match parfait si :
Tu as une formation supérieure de niveau Bac+5 dans un cursus de type Ingénieur ou Master Statistiques ou Informatiques, avec une spécialisation en Data
Tu as une expérience significative (> 2 ans) en Data Engineering
Tu as des capacités de développement en Python avec une maîtrise de principales librairies (pandas, numpy, sklearn, etc.), et en SQL.
Tu es autonome, organisé(e) et résilient(e)
Tu as envie d’apprendre vite
Fluent in English & in French
Nous serions encore plus impressionnés si :
Tu as déjà mis en place un pipeline data à fort trafic
Une bonne connaissance des solutions cloud Big Data
Tu as un intérêt pour l’e-commerce de manière générale",2024-02-01,https://www.welcometothejungle.com/fr/companies/webyn/jobs/data-engineer-cdi_paris?q=f31da2dc2b8db5d9a36077fc3ab5ff2f&o=0bb75108-eefc-4601-92e0-c8114c38b2bd,wttj
Data Engineer F/H,"{'name': 'CENISIS - DATA AGENCY', 'sector': 'IT / Digital, Stratégie, Transformation, Collectivités publiques et territoriales', 'employees': '38 collaborateurs', 'creation_year': '1995', 'turnover': None, 'mean_age': '35 ans'}",CDI,Lille,Non spécifié,Télétravail fréquent,,> 3 ans,Bac +5 / Master,"Descriptif du poste
Tu souhaites rejoindre une communauté Data Addict à taille humaine ?
Nous recherchons un Data Engineer F/H qui aura un rôle à part entière dans la communauté CENISIS.
Nous t’apportons l’opportunité d’intervenir sur un large choix de projets mais également de faire partie de la CENISIS Academy.
Tes missions ?
Gérer et mettre en place les structures nécessaires ainsi que les données de type big data pour permettre l’exploitabilité par les data scientists
Permettre la collecte, le stockage et l’exploitabilité fluide des données
Constuire les outils de collecte et d’analyse de données (structurées et non structurées)
Choisir la ou les méthode(s)/technologie(s) les plus adaptée
Rejoindre CENISIS, c’est rejoindre une entreprise qui :
♟Positionne ses consultants au cœur de la stratégie de transformation digitale 🚀
⚡️Permet à ses collaborateurs d’avoir un réel impact, d’innover, tester et construire notre avenir 💥
🌏Choisit de porter des valeurs fortes et d’être avancé au niveau social et environnemental avec une forte politique de diversité et d’inclusion #TeamRSE 🍃
🏟 Anime des formations en interne et en externe #CENISISAcademy 📚
Ce qui nous anime ?
Nos valeurs basées sur l’audace, la cohésion, l’authenticité et la responsabilité nous poussent à l’innovation et à la croissance. Pour cela, en 2020, CENISIS a intégré l’accélérateur BPI dédié aux entreprises ambitieuses pour ainsi, devenir une Data Agency.
En tant qu’entreprise engagée dans une démarche responsable, nous accordons une grande importance à l’impact du bien-être personnel et collectif et à l’engagement envers la diversité, l’équité et l’inclusion.
Voir moins","Profil recherché
Ton profil ?
Tu es issu(e) d’une formation supérieure Bac+3/5 de type licence ou master dans le domaine de l’ingénierie avec une orientation Data. Idéalement tu possèdes une expérience significative de 3 ans dans la Data.
Ton savoir-être :
Ta capacité à fédérer une équipe et à contribuer à la réussite de celle-ci dans ses différents projets
Ta curiosité, ton envie de toujours innover, et ton autonomie
Tu es force de proposition et tu aimes le challenge et challenger les autres
Ta différence, ce qui fait ta force et ta richesse pour l’entreprise
Ton savoir-faire :
Ton expertise élevée dans les technologies de manipulation des données
Ta maîtrise des technologies de base de données (NoSql, SQL, …),
Ta maîtrise des technologies type Cassandra, Python, R, …
Ta compréhension des problématiques des datascientists
Voir plus",2024-02-01,https://www.welcometothejungle.com/fr/companies/cenisis/jobs/data-engineer_lille?q=f31da2dc2b8db5d9a36077fc3ab5ff2f&o=bdb460ed-d7b2-4dd7-9889-4283726a46c4,wttj
Big Data Engineer,"{'name': 'TATA CONSULTANCY SERVICES', 'sector': 'Logiciels, IT / Digital, Big Data', 'employees': '615000 collaborateurs', 'creation_year': '1968', 'turnover': '$ 28 milliards', 'mean_age': None}",CDI,Neuilly-sur-Seine,Non spécifié,Télétravail occasionnel,,> 4 ans,,"Descriptif du poste
Develop Big Data capabilities for bank, for the data lake on the public cloud.
Implement the fundamentals of software engineering.
Analyze, propose, and develop the necessary evolutions (study, monitoring / planning, reporting, alerts, risk management).
Contribute to the prototyping, validation, design and development of the solution in Java and/or Python and/or Scala.
Contribute to the optimization of the Run activity and the improvement of the quality of service.","Profil recherché
Environnement : Hive, Microstrategy, PL SQL, Python, SAS, SQL Server Database, Teradata, Vue.js Flask Spark, Elasticsearch, Linux/Unix",2024-02-01,https://www.welcometothejungle.com/fr/companies/tata-consultancy-services/jobs/big-data-engineer_puteaux?q=f31da2dc2b8db5d9a36077fc3ab5ff2f&o=daf49ef9-ce96-4d72-9dd1-abc770956263,wttj
(PARIS) Data Engineer (H/F),"{'name': 'MERITIS', 'sector': 'IT / Digital, Finance', 'employees': '900 collaborateurs', 'creation_year': '2007', 'turnover': '87M€', 'mean_age': '30 ans'}",CDI,Paris,Non spécifié,Télétravail occasionnel,,,Bac +5 / Master,"Descriptif du poste
Dans le cadre de la modernisation du backend, le socle du processing de données est ré-écrit sur une technologie BigData, ce qui permet d'élargir l'offre de services proposée aux utilisateurs. 
Dans ce cadre, la mission consiste à : 
Contribuer à l'analyse des besoins des différents métiers : analyse de données, BI, Big Data.
Contribuer à la définition des solutions dans l'environnement applicatif (Cloud Platform / Spark Data processing). 
Récupérer les données sur les assets à partir d'une base de données RedShift.
Traiter les données afin de garantir une qualité de données optimale.
Exploiter les données et faire des restitutions dans les datasets / datamarts.
Appliquer les mises en forme et agrégations sur les données.
Etablir des comparaisons entre les données et des restitutions pertinentes selon les besoins métiers.","Profil recherché
Vous êtes titulaire d’un diplôme d’ingénieur ou universitaire Bac+5,
Vous avez à partir de 3 ans d’expérience,
Vous aimez travailler dans un environnement agile et novateur et êtes passionné.e de Big Data,
Avoir travaillé au moins sur Azure, AWS ou GCP
Vous maîtrisez un langage de programmation : Python ou Java
Vous maîtrisez les outils Big Data suivants : Spark, Scala, Hadoop 
Do you speak english ?",2024-02-01,https://www.welcometothejungle.com/fr/companies/meritis/jobs/paris-data-engineer-h-f_paris_MERIT_w7AOOLD?q=f31da2dc2b8db5d9a36077fc3ab5ff2f&o=b13d99fb-8fed-4a2c-ab7b-9a56d8146e4e,wttj
Stagiaire de Fin d’Etudes Consultant Data Engineer - Paris - 2024 H/F,"{'name': 'MAZARS ET LA TECH', 'sector': 'IT / Digital', 'employees': '28000 collaborateurs', 'creation_year': '1945', 'turnover': '2,1 milliards', 'mean_age': '30 ans'}",CDI,Courbevoie,Non spécifié,Télétravail non autorisé,,> 6 mois,Bac +5 / Master,"Descriptif du poste
L’équipe Data Services de Mazars, c’est plus de 60 consultants spécialistes de la data, répartis sur 2 hubs (Paris La Défense, New-York).  Ils couvrent l’ensemble de la chaîne de valeur de la donnée : Data Strategy et qualification de cas d’usage, Gouvernance et qualité des données, Data Visualisation, Data Science, Data Engineering et Data Architecture.
Nous sommes convaincus que le Data Engineering est la pierre angulaire de cette industrie. Nous mobilisons, pour servir nos clients, une stack technologique riche et variée, tant sur les outils open-sources (Python, Pandas, PySpark, FastAPI, Vim, SQL/NoSQL, ...) que sur les solutions du marché (Snowflake, AWS, Azure, ...).
Notre équipe de Data Engineers travaille au quotidien avec les membres de Mazars R&D et nos Data Analysts. Pour nos clients, nous produisons des solutions qui intégrent le DevOps (GitLab, Ansible, Docker, Terraform, ...) dès la phase de conception.
Vous serez formé(e) à nos méthodologies et aurez l’opportunité de travailler au sein d’équipes pluridisciplinaires, y compris les équipes de R&D qui développent et maintiennent nos outils d’Analytics ainsi que notre infrastructure interne (GitLab-CI, VMs OpenNebula, CephFS, etc...).
Vous interviendrez de façon opérationnelle sur des missions de conseil data ambitieuses et innovantes pour nos clients du CAC40 et SBF120, en France et à l’international.
Vous participerez notamment à :
· L’amélioration de la performance opérationnelle de nos clients au travers de l’exploitation et la valorisation de données sur des cas d’usage métier concrets (stratégie, marketing et vente, R&D, finance, RSE, etc..).
· Le développement de bout en bout de flux de données, de l’extraction / transformation jusqu’à leur consommation (API, BI / Visualisation, ...)
· Le déploiement et l’intégration continus de pipelines sur plusieurs paradigmes : serverless cloud (AWS Lambdas, Azure Functions, GC Functions, Kubernetes) ou cloud privé (OpenNebula, CloudStack, CephFS)
Pourquoi nous rejoindre ?
· ACCOMPAGNEMENT PAR DES EXPERTS : Les Associés en charge de l’équipe Data Services cumulent une expertise rare dans leurs domaines respectifs, e.g. équipe pionnière du MLOps (CI/CD opérationnelle depuis 2013). Ils participent activement à la mise en place des activités les plus pointues du cabinet et de la création de start-up technologiques acquises par Mazars. Cet environnement à la fois exigeant et formateur vous propulsera au top des bonnes pratiques coding et opérationnelles pour assurer un delivery projet de qualité !
· AUTONOMIE ET AMBITION : Écosystème jeune, dynamique et très responsabilisant, aux fortes ambitions de croissance. Venez vous impliquer dans le développement du Lab Mazars et construire l’offre de service en conseil data du cabinet !
· HACKING SPIRIT : Veille technologique omniprésente, à la pointe des technologies open-source les plus performantes du moment. Nos consultant(e)s se forment en permanence pour élargir leur socle de compétences.
· CABINET INTERNATIONAL : Rejoindre Mazars c’est intégrer un cabinet aux dimensions internationales et bénéficier d’opportunités d’évolution de carrière : bootcamp data, learning center de pointe (Mazars Academy, LinkedIn learning, etc.) et mobilités internationales.
Venez partager avec nous cette fierté que nous avons d’apporter des réponses pertinentes à nos clients. Vous vous dépassez sur des sujets techniques variés et ambitieux, au sein d’une équipe humaine et bienveillante !
Voir moins","Profil recherché
De formation Bac+5 type école d’ingénieur généraliste ou spécialisée, ou d’un 3ème cycle dans un domaine connexe à la data (systèmes d’informations, traitements de données, big data, statistiques, génie logiciel, etc.) :
Vous avez déjà montré un intérêt pour le domaine du développement applicatif intégrant une composante Data, à travers des stages, cours ou projets personnels impliquant le développement back-end et/ou front-end d’une application.
Vous avez une expérience pratique et une bonne connaissance de :
- Un ou plusieurs langages de programmation analytique (Python, R, Haskell, Rust, etc.)
- Une ou plusieurs couches de persistance (MySQL, MongoDB, ElasticSearch, S3, Node4j)
Vous n’envisagez pas de travaux sérieux en dehors d’un système Linux (Ubuntu, Debian, CentOS), ou sans système de contrôle de version (Git), et l’utilisation d’une chaîne d’intégration vous parait naturelle
Vous pensez que l’écosystème tech open-source est un puissant terrain de jeu à la pointe de la technologie, qui met à disposition l’ensemble des outils nécessaires à la réalisation des projets les plus ambitieux.

Voir plus",2024-02-01,https://www.welcometothejungle.com/fr/companies/mazars-tech/jobs/stagiaire-de-fin-d-etudes-consultant-data-engineer-paris-2024-h-f_courbevoie_MELT_l08gGx?q=f31da2dc2b8db5d9a36077fc3ab5ff2f&o=e3ba22cb-449f-42b1-814f-f071cbe02b8c,wttj
Stage – Data Engineer - F/H,"{'name': 'AXA', 'sector': 'Banque, Assurance, FinTech / InsurTech', 'employees': '34244 collaborateurs', 'creation_year': '1985', 'turnover': None, 'mean_age': '41 ans'}",Stage,Suresnes,Non spécifié,Télétravail fréquent,,,Bac +5 / Master,"Descriptif du poste
L’équipe « Big Data » de Direct Assurance a pour mission principale de contribuer à la dynamique continue d’innovation et de perfectionnement de l’entreprise en résolvant des problématiques business concrètes par la mise en place d’une plateforme Data dans le Cloud, ainsi que la conception et la réalisation de solutions techniques de data science en s’appuyant sur des sources de données variées tant en interne qu’en externe.
 Vos missions seront les suivantes :
·       Concevoir des tableaux de bord de suivi des dépenses (FinOps) pour aider les équipes Data à mieux comprendre la consommation Cloud associée à leurs traitements et garder le contrôle sur les coûts
·       Concevoir et mettre en œuvre les traitements d’alimentation du DataLake et de transformation des données
·       Garantir la qualité des données en mettant en place les outils de mesure et de suivi adéquats
·       Identifier, collecter, explorer, comprendre et intégrer les données nécessaires à la résolution de problématiques métier et opérationnelles
·       Assurer le suivi de la production
·       Participer, avec l’équipe, au développement de la plateforme sur Azure et à la définition des bonnes pratiques de développement
·       Accompagner les équipes métier dans la prise en main de la plateforme Azure et les aider à monter en compétences en programmation en s’assurant du respect des standards internes
 Environnement technique : Spark, Scala, Python, SQL, Cloud Azure, PowerBI
L’Expérience Collaborateur est pour nous essentielle pour la réussite de notre entreprise.
Nous proposons des parcours de développement professionnel en adéquation avec la transformation digitale du secteur de l’assurance pour enrichir leur panel de compétences.
Nous avons à cœur de célébrer nos réussites. La convivialité qui nous anime est le fruit de la diversité des profils que nous recrutons.
Nos locaux proposent un cadre de travail moderne avec une mise à disposition d’espaces de détente (baby-foot, cafétéria) et de services (espace forme, places en crèche…) pour une Expérience Collaborateur réussie !
Nous nous engageons en faveur de la lutte contre les discriminations et soutenons la diversité et l'égalité des chances. Tous nos emplois sont ouverts aux personnes en situation de handicap.
Si ce poste vous intéresse et si la perspective de contribuer fortement au développement de l’entreprise dans un environnement innovant et dynamique vous motive, rejoignez-nous !
Voir moins","Profil recherché
De formation Bac+5 (ou plus) en développement informatique / data engineering, vous avez pu développer les compétences techniques suivantes :
·       Cloud Azure (DataFactory, ADLS, Databricks)
·       Spark
·       Scala + Python
·       Bonnes connaissances sur les architectures de données et le cloud
·       Connaissances des processus collaboratifs et outils de développement (DevOps, Git, CI/CD…)
·       SQL
·       Data visualisation
 Les qualités suivantes sont nécessaires :
·       Bonne faculté pour appréhender les couches technologiques et les outils
·       Capacité à travailler de manière collaborative au sein d’équipes pluridisciplinaires
·       Autonomie, grande rigueur, pragmatisme et réelle capacité à délivrer
Voir plus",2024-02-01,https://www.welcometothejungle.com/fr/companies/axa/jobs/stage-data-engineer-f-h_suresnes_AXA_OpM97gM?q=f31da2dc2b8db5d9a36077fc3ab5ff2f&o=1c0dff9f-7b30-46fa-a275-e50708ed9f8d,wttj
